frequency_hz,power_watts
205410.867957552,120000000.000000
206478.092930068,120000000.000000
207550.862736475,120000000.000000
208629.206185301,120000000.000000
209713.152234754,120000000.000000
210802.729993494,120000000.000000
211897.968721419,120000000.000000
212998.897830446,120000000.000000
214105.546885306,120000000.000000
215217.945604333,120000000.000000
216336.123860267,120000000.000000
217460.111681052,120000000.000000
218589.939250644,120000000.000000
219725.636909823,120000000.000000
220867.235157003,120000000.000000
222014.764649060,120000000.000000
223168.256202145,120000000.000000
224327.740792518,120000000.000000
225493.249557377,120000000.000000
226664.813795698,120000000.000000
227842.464969071,120000000.000000
229026.234702544,120000000.000000
230216.154785480,120000000.000000
231412.257172402,120000000.000000
232614.573983857,120000000.000000
233823.137507274,120000000.000000
235037.980197835,120000000.000000
236259.134679343,120000000.000000
237486.633745104,120000000.000000
238720.510358799,120000000.000000
239960.797655377,120000000.000000
241207.528941940,120000000.000000
242460.737698641,120000000.000000
243720.457579578,120000000.000000
244986.722413705,120000000.000000
246259.566205733,120000000.000000
247539.023137049,120000000.000000
248825.127566630,120000000.000000
250117.914031967,120000000.000000
251417.417249995,120000000.000000
252723.672118019,120000000.000000
254036.713714661,120000000.000000
255356.577300790,120000000.000000
256683.298320478,120000000.000000
258016.912401950,120000000.000000
259357.455358537,120000000.000000
260704.963189643,120000000.000000
262059.472081707,120000000.000000
263421.018409177,120000000.000000
264789.638735488,120000000.000000
266165.369814043,120000000.000000
267548.248589198,120000000.000000
268938.312197257,120000000.000000
270335.597967465,120000000.000000
271740.143423019,120000000.000000
273151.986282065,120000000.000000
274571.164458718,120000000.000000
275997.716064078,120000000.000000
277431.679407254,120000000.000000
278873.092996392,120000000.000000
280321.995539710,120000000.000000
281778.425946534,120000000.000000
283242.423328351,120000000.000000
284714.026999850,120000000.000000
286193.276479984,120000000.000000
287680.211493027,120000000.000000
289174.871969646,120000000.000000
290677.298047969,120000000.000000
292187.530074663,120000000.000000
293705.608606019,120000000.000000
295231.574409042,120000000.000000
296765.468462544,120000000.000000
298307.331958244,120000000.000000
299857.206301876,120000000.000000
301415.133114300,120000000.000000
302981.154232620,120000000.000000
304555.311711307,120000000.000000
306137.647823328,120000000.000000
307728.205061284,120000000.000000
309327.026138545,120000000.000000
310934.153990405,120000000.000000
312549.631775229,120000000.000000
314173.502875615,120000000.000000
315805.810899556,120000000.000000
317446.599681615,120000000.000000
319095.913284101,120000000.000000
320753.795998248,120000000.000000
322420.292345410,120000000.000000
324095.447078257,120000000.000000
325779.305181969,120000000.000000
327471.911875453,120000000.000000
329173.312612552,120000000.000000
330883.553083269,120000000.000000
332602.679214991,120000000.000000
334330.737173723,120000000.000000
336067.773365330,120000000.000000
337813.834436780,120000000.000000
339568.967277400,120000000.000000
341333.219020132,120000000.000000
343106.637042800,120000000.000000
344889.268969382,120000000.000000
346681.162671293,120000000.000000
348482.366268662,120000000.000000
350292.928131633,120000000.000000
352112.896881657,120000000.000000
353942.321392802,120000000.000000
355781.250793066,120000000.000000
357629.734465693,120000000.000000
359487.822050499,120000000.000000
361355.563445210,120000000.000000
363233.008806797,120000000.000000
365120.208552826,120000000.000000
367017.213362808,120000000.000000
368924.074179564,120000000.000000
370840.842210593,120000000.000000
372767.568929444,120000000.000000
374704.306077101,120000000.000000
376651.105663371,120000000.000000
378608.019968279,120000000.000000
380575.101543480,120000000.000000
382552.403213658,120000000.000000
384539.978077955,120000000.000000
386537.879511391,120000000.000000
388546.161166300,120000000.000000
390564.876973771,120000000.000000
392594.081145093,120000000.000000
394633.828173213,120000000.000000
396684.172834204,120000000.000000
398745.170188727,120000000.000000
400816.875583516,120000000.000000
402899.344652860,120000000.000000
404992.633320103,120000000.000000
407096.797799140,120000000.000000
409211.894595930,120000000.000000
411337.980510010,120000000.000000
413475.112636025,120000000.000000
415623.348365259,120000000.000000
417782.745387173,120000000.000000
419953.361690960,120000000.000000
422135.255567099,120000000.000000
424328.485608919,120000000.000000
426533.110714177,120000000.000000
428749.190086634,120000000.000000
430976.783237652,120000000.000000
433215.949987782,120000000.000000
435466.750468383,120000000.000000
437729.245123225,120000000.000000
440003.494710121,120000000.000000
442289.560302552,120000000.000000
444587.503291312,120000000.000000
446897.385386155,120000000.000000
449219.268617451,120000000.000000
451553.215337852,120000000.000000
453899.288223967,120000000.000000
456257.550278048,120000000.000000
458628.064829676,120000000.000000
461010.895537467,120000000.000000
463406.106390777,120000000.000000
465813.761711425,120000000.000000
468233.926155416,120000000.000000
470666.664714682,120000000.000000
473112.042718821,120000000.000000
475570.125836858,120000000.000000
478040.980079005,120000000.000000
480524.671798433,120000000.000000
483021.267693056,120000000.000000
485530.834807318,120000000.000000
488053.440534004,120000000.000000
490589.152616036,120000000.000000
493138.039148300,120000000.000000
495700.168579472,120000000.000000
498275.609713863,120000000.000000
500864.431713254,120000000.000000
503466.704098765,120000000.000000
506082.496752714,120000000.000000
508711.879920501,120000000.000000
511354.924212487,120000000.000000
514011.700605894,120000000.000000
516682.280446712,120000000.000000
519366.735451611,120000000.000000
522065.137709874,120000000.000000
524777.559685324,120000000.000000
527504.074218276,120000000.000000
530244.754527490,120000000.000000
532999.674212142,120000000.000000
535768.907253794,120000000.000000
538552.528018384,120000000.000000
541350.611258224,120000000.000000
544163.232114007,120000000.000000
546990.466116823,120000000.000000
549832.389190188,120000000.000000
552689.077652083,120000000.000000
555560.608217005,120000000.000000
558447.057998028,120000000.000000
561348.504508867,120000000.000000
564265.025665968,120000000.000000
567196.699790595,120000000.000000
570143.605610937,120000000.000000
573105.822264217,120000000.000000
576083.429298824,120000000.000000
579076.506676441,120000000.000000
582085.134774203,120000000.000000
585109.394386845,120000000.000000
588149.366728877,120000000.000000
591205.133436765,120000000.000000
594276.776571119,120000000.000000
597364.378618905,120000000.000000
600468.022495654,120000000.000000
603587.791547686,120000000.000000
606723.769554355,120000000.000000
609876.040730297,120000000.000000
613044.689727688,120000000.000000
616229.801638521,120000000.000000
619431.461996887,120000000.000000
622649.756781281,120000000.000000
625884.772416899,120000000.000000
629136.595777965,120000000.000000
632405.314190065,120000000.000000
635691.015432489,120000000.000000
638993.787740594,120000000.000000
642313.719808165,120000000.000000
645650.900789801,120000000.000000
649005.420303310,120000000.000000
652377.368432119,120000000.000000
655766.835727682,120000000.000000
659173.913211924,120000000.000000
662598.692379677,120000000.000000
666041.265201144,120000000.000000
669501.724124360,120000000.000000
672980.162077682,120000000.000000
676476.672472283,120000000.000000
679991.349204657,120000000.000000
683524.286659147,120000000.000000
687075.579710472,120000000.000000
690645.323726280,120000000.000000
694233.614569705,120000000.000000
697840.548601952,120000000.000000
701466.222684866,120000000.000000
705110.734183552,120000000.000000
708774.180968974,120000000.000000
712456.661420600,120000000.000000
716158.274429027,120000000.000000
719879.119398646,120000000.000000
723619.296250313,120000000.000000
727378.905424023,120000000.000000
731158.047881620,120000000.000000
734956.825109498,120000000.000000
738775.339121330,120000000.000000
742613.692460805,120000000.000000
746471.988204392,120000000.000000
750350.329964091,120000000.000000
754248.821890231,120000000.000000
758167.568674254,120000000.000000
762106.675551543,120000000.000000
766066.248304229,120000000.000000
770046.393264043,120000000.000000
774047.217315172,120000000.000000
778068.827897121,120000000.000000
782111.333007611,120000000.000000
786174.841205466,120000000.000000
790259.461613536,120000000.000000
794365.303921624,120000000.000000
798492.478389438,120000000.000000
802641.095849543,120000000.000000
806811.267710341,120000000.000000
811003.105959065,120000000.000000
815216.723164786,120000000.000000
819452.232481432,120000000.000000
823709.747650832,120000000.000000
827989.383005763,120000000.000000
832291.253473029,120000000.000000
836615.474576546,120000000.000000
840962.162440434,120000000.000000
845331.433792150,120000000.000000
849723.405965611,120000000.000000
854138.196904354,120000000.000000
858575.925164697,120000000.000000
863036.709918922,120000000.000000
867520.670958482,120000000.000000
872027.928697214,120000000.000000
876558.604174569,120000000.000000
881112.819058870,120000000.000000
885690.695650573,120000000.000000
890292.356885551,120000000.000000
894917.926338407,120000000.000000
899567.528225774,120000000.000000
904241.287409665,120000000.000000
908939.329400818,120000000.000000
913661.780362077,120000000.000000
918408.767111765,120000000.000000
923180.417127101,120000000.000000
927976.858547619,120000000.000000
932798.220178612,120000000.000000
937644.631494587,120000000.000000
942516.222642744,120000000.000000
947413.124446470,120000000.000000
952335.468408854,120000000.000000
957283.386716221,120000000.000000
962257.012241673,120000000.000000
967256.478548664,120000000.000000
972281.919894584,120000000.000000
977333.471234372,120000000.000000
982411.268224126,120000000.000000
987515.447224759,120000000.000000
992646.145305649,120000000.000000
997803.500248336,120000000.000000
1002987.650550206,120000000.000000
1008198.735428219,120000000.000000
1013436.894822643,120000000.000000
1018702.269400815,120000000.000000
1023995.000560924,120000000.000000
1029315.230435795,120000000.000000
1034663.101896714,120000000.000000
1040038.758557264,120000000.000000
1045442.344777185,120000000.000000
1050874.005666243,120000000.000000
1056333.887088133,120000000.000000
1061822.135664389,120000000.000000
1067338.898778336,120000000.000000
1072884.324579030,120000000.000000
1078458.561985246,120000000.000000
1084061.760689479,120000000.000000
1089694.071161955,120000000.000000
1095355.644654686,120000000.000000
1101046.633205516,120000000.000000
1106767.189642215,120000000.000000
1112517.467586573,120000000.000000
1118297.621458542,120000000.000000
1124107.806480364,120000000.000000
1129948.178680752,120000000.000000
1135818.894899071,120000000.000000
1141720.112789563,120000000.000000
1147651.990825565,120000000.000000
1153614.688303775,120000000.000000
1159608.365348527,120000000.000000
1165633.182916089,120000000.000000
1171689.302798992,120000000.000000
1177776.887630366,120000000.000000
1183896.100888312,120000000.000000
1190047.106900290,120000000.000000
1196230.070847542,120000000.000000
1202445.158769510,120000000.000000
1208692.537568307,120000000.000000
1214972.375013196,120000000.000000
1221284.839745100,120000000.000000
1227630.101281122,120000000.000000
1234008.330019103,120000000.000000
1240419.697242195,120000000.000000
1246864.375123462,120000000.000000
1253342.536730511,120000000.000000
1259854.356030123,120000000.000000
1266400.007892940,120000000.000000
1272979.668098151,120000000.000000
1279593.513338224,120000000.000000
1286241.721223637,120000000.000000
1292924.470287656,120000000.000000
1299641.939991126,120000000.000000
1306394.310727299,120000000.000000
1313181.763826665,120000000.000000
1320004.481561828,120000000.000000
1326862.647152404,120000000.000000
1333756.444769931,120000000.000000
1340686.059542834,120000000.000000
1347651.677561374,120000000.000000
1354653.485882659,120000000.000000
1361691.672535660,120000000.000000
1368766.426526273,120000000.000000
1375877.937842379,120000000.000000
1383026.397458953,120000000.000000
1390211.997343193,120000000.000000
1397434.930459680,120000000.000000
1404695.390775547,120000000.000000
1411993.573265699,120000000.000000
1419329.673918044,120000000.000000
1426703.889738756,120000000.000000
1434116.418757573,120000000.000000
1441567.460033104,120000000.000000
1449057.213658178,120000000.000000
1456585.880765219,120000000.000000
1464153.663531655,120000000.000000
1471760.765185330,120000000.000000
1479407.390009975,120000000.000000
1487093.743350688,120000000.000000
1494820.031619449,120000000.000000
1502586.462300674,120000000.000000
1510393.243956764,120000000.000000
1518240.586233728,120000000.000000
1526128.699866796,120000000.000000
1534057.796686098,120000000.000000
1542028.089622330,120000000.000000
1550039.792712485,120000000.000000
1558093.121105599,120000000.000000
1566188.291068534,120000000.000000
1574325.519991771,120000000.000000
1582505.026395262,120000000.000000
1590727.029934292,120000000.000000
1598991.751405375,120000000.000000
1607299.412752196,120000000.000000
1615650.237071555,120000000.000000
1624044.448619366,120000000.000000
1632482.272816677,120000000.000000
1640963.936255735,120000000.000000
1649489.666706050,120000000.000000
1658059.693120527,120000000.000000
1666674.245641607,120000000.000000
1675333.555607459,120000000.000000
1684037.855558174,120000000.000000
1692787.379242026,120000000.000000
1701582.361621738,120000000.000000
1710423.038880797,120000000.000000
1719309.648429804,120000000.000000
1728242.428912832,120000000.000000
1737221.620213849,120000000.000000
1746247.463463148,120000000.000000
1755320.201043843,120000000.000000
1764440.076598354,120000000.000000
1773607.335034963,120000000.000000
1782822.222534384,120000000.000000
1792084.986556390,120000000.000000
1801395.875846437,120000000.000000
1810755.140442355,120000000.000000
1820163.031681061,120000000.000000
1829619.802205308,120000000.000000
1839125.705970478,120000000.000000
1848680.998251384,120000000.000000
1858285.935649139,120000000.000000
1867940.776098041,120000000.000000
1877645.778872509,120000000.000000
1887401.204594031,120000000.000000
1897207.315238171,120000000.000000
1907064.374141603,120000000.000000
1916972.646009192,120618389.647168
1926932.396921082,121239966.008968
1936943.894339858,121864745.507326
1947007.407117723,122492744.648797
1957123.205503715,123123980.024998
1967291.561150978,123758468.313045
1977512.747124037,124396226.275996
1987787.037906143,125037270.763295
1998114.709406640,125681618.711214
2008496.038968386,126329287.143300
2018931.305375180,126980293.170830
2029420.788859264,127634653.993257
2039964.771108839,128292386.898668
2050563.535275648,128953509.264241
2061217.365982553,129618038.556699
2071926.549331197,130285992.332780
2082691.372909682,130957388.239694
2093512.125800287,131632244.015591
2104389.098587249,132310577.490031
2115322.583364540,132992406.584453
2126312.873743731,133677749.312652
2137360.264861863,134366623.781249
2148465.053389395,135059048.190177
2159627.537538142,135755040.833154
2170848.017069301,136454620.098172
2182126.793301494,137157804.467980
2193464.169118874,137864612.520575
2204860.448979237,138575062.929688
2216315.938922209,139289174.465283
2227830.946577467,140006965.994049
2239405.781172993,140728456.479901
2251040.753543392,141453664.984477
2262736.176138222,142182610.667647
2274492.363030390,142915312.788016
2286309.629924589,143651790.703432
2298188.294165788,144392063.871500
2310128.674747725,145136151.850096
2322131.092321497,145884074.297878
2334195.869204160,146635850.974817
2346323.329387399,147391501.742704
2358513.798546208,148151046.565690
2370767.604047647,148914505.510802
2383085.074959634,149681898.748477
2395466.542059774,150453246.553099
2407912.337844263,151228569.303526
2420422.796536787,152007887.483638
2432998.254097516,152791221.682870
2445639.048232117,153578592.596760
2458345.518400846,154370021.027498
2471118.005827625,155165527.884469
2483956.853509238,155965134.184813
2496862.406224519,156768861.053972
2509835.010543642,157576729.726256
2522875.014837389,158388761.545401
2535982.769286531,159204977.965130
2549158.625891226,160025400.549724
2562402.938480463,160850050.974590
2575716.062721589,161678951.026834
2589098.356129827,162512122.605834
2602550.178077897,163349587.723824
2616071.889805658,164191368.506471
2629663.854429830,165037487.193461
2643326.436953710,165887966.139087
2657060.004277001,166742827.812839
2670864.925205646,167602094.799998
2684741.570461764,168465789.802231
2698690.312693566,169333935.638196
2712711.526485382,170206555.244137
2726805.588367722,171083671.674497
2740972.876827378,171965308.102522
2755213.772317608,172851487.820879
2769528.657268324,173742234.242263
2783917.916096383,174637570.900023
2798381.935215894,175537521.448783
2812921.103048625,176442109.665063
2827535.810034397,177351359.447908
2842226.448641588,178265294.819523
2856993.413377666,179183939.925905
2871837.100799805,180107319.037480
2886757.909525500,181035456.549747
2901756.240243289,181968376.983920
2916832.495723519,182906104.987577
2931987.080829144,183848665.335313
2947220.402526629,184796082.929388
2962532.869896841,185748382.800395
2977924.894146058,186705590.107911
2993396.888616999,187667730.141172
3008949.268799950,188634828.319729
3024582.452343883,189606910.194131
3040296.859067699,190584001.446595
3056092.910971488,191566127.891683
3071971.032247885,192553315.476986
3087931.649293425,193545590.283810
3103975.190720024,194542978.527865
3120102.087366472,195545506.559956
3136312.772310005,196553200.866681
3152607.680877958,197566088.071129
3168987.250659417,198584194.933585
3185451.921516995,199607548.352237
3202002.135598634,200636175.363884
3218638.337349501,201670103.144655
3235360.973523887,202709359.010722
3252170.493197228,203753970.419025
3269067.347778154,204803964.967997
3286051.991020636,205859370.398290
3303124.879036133,206920214.593514
3320286.470305865,207986525.580969
3337537.225693121,209058331.532383
3354877.608455625,210135660.764665
3372308.084258010,211218541.740647
3389829.121184272,212307003.069834
3407441.189750380,213401073.509165
3425144.762916886,214500781.963771
3442940.316101662,215606157.487736
3460828.327192620,216717229.284871
3478809.276560578,217834026.709478
3496883.647072141,218956579.267129
3515051.924102701,220084916.615447
3533314.595549425,221219068.564888
3551672.151844387,222359065.079528
3570125.085967735,223504936.277855
3588673.893460914,224656712.433565
3607319.072440010,225814423.976363
3626061.123609081,226978101.492766
3644900.550273628,228147775.726908
3663837.858354105,229323477.581357
3682873.556399524,230505238.117933
3702008.155601077,231693088.558518
3721242.169805886,232887060.285893
3740576.115530794,234087184.844562
3760010.511976257,235293493.941584
3779545.881040251,236506019.447414
3799182.747332312,237724793.396741
3818921.638187617,238949847.989339
3838763.083681137,240181215.590915
3858707.616641906,241418928.733963
3878755.772667280,242663020.118625
3898908.090137352,243913522.613559
3919165.110229395,245170469.256797
3939527.376932427,246433893.256629
3959995.437061768,247703827.992473
3980569.840273762,248980307.015760
4001251.139080517,250263364.050822
4022039.888864778,251553032.995777
4042936.647894791,252849347.923430
4063941.977339325,254152343.082172
4085056.441282740,255462052.896886
4106280.606740120,256778511.969851
4127615.043672540,258101755.081663
4149060.325002314,259431817.192150
4170617.026628421,260768733.441297
4192285.727441948,262112539.150175
4214067.009341677,263463269.821871
4235961.457249649,264820961.142429
4257969.659126918,266185648.981793
4280092.205989315,267557369.394753
4302329.691923358,268936158.621897
4324682.714102153,270322053.090572
4347151.872801461,271715089.415843
4369737.771415818,273115304.401461
4392441.016474722,274522735.040837
4415262.217658960,275937418.518017
4438201.987816928,277359392.208666
4461260.942981122,278788693.681056
4484439.702384664,280225360.697055
4507738.888477967,281669431.213131
4531159.126945400,283120943.381348
4554701.046722119,284579935.550378
4578365.280010945,286046446.266512
4602152.462299375,287520514.274684
4626063.232376593,289002178.519483
4650098.232350663,290491478.146196
4674258.107665760,291988452.501832
4698543.507119494,293493141.136163
4722955.082880374,295005583.802777
4747493.490505261,296525820.460114
4772159.388957015,298053891.272536
4796953.440622165,299589836.611380
4821876.311328741,301133697.056023
4846928.670364096,302685513.394965
4872111.190492917,304245326.626893
4897424.547975269,305813177.961771
4922869.422584803,307389108.821931
4948446.497626942,308973160.843164
4974156.459957276,310565375.875816
4999999.999999999,312165795.985903
5025977.811766434,313774463.456218
5052090.592873713,315391420.787445
5078339.044563453,317016710.699283
5104723.871720624,318650376.131582
5131245.782892460,320292460.245465
5157905.490307529,321943006.424481
5184703.709894793,323602058.275741
5211641.161302879,325269659.631075
5238718.567919385,326945854.548191
5265936.656890343,328630687.311834
5293296.159139686,330324202.434963
5320797.809388922,332026444.659921
5348442.346176845,333737458.959619
5376230.511879366,335457290.538727
5404163.052729490,337185984.834863
5432240.718837286,338923587.519797
5460464.264210081,340670144.500658
5488834.446772679,342425701.921147
5517352.028387766,344190306.162750
5546017.774876300,345964003.845974
5574832.456038118,347746841.831567
5603796.845672592,349538867.221768
5632911.721599448,351340127.361542
5662177.865679590,353150669.839836
5691596.063836141,354970542.490831
5721167.106075535,356799793.395217
5750891.786508724,358638470.881444
5780770.903372548,360486623.527022
5810805.259051098,362344300.159787
5840995.660097317,364211549.859198
5871342.917254630,366088421.957632
5901847.845478768,367974966.041689
5932511.263959577,369871231.953499
5963333.996143068,371777269.792045
5994316.869753516,373693129.914478
6025460.716815680,375618862.937453
6056766.373677189,377554519.738467
6088234.681030933,379500151.457200
6119866.483937685,381455809.496866
6151662.631848774,383421545.525576
6183623.978628942,385397411.477694
6215751.382579201,387383459.555222
6248045.706459933,389379742.229166
6280507.817514032,391386312.240929
6313138.587490245,393403222.603705
6345938.892666505,395430526.603880
6378909.613873514,397468277.802431
6412051.636518388,399516530.036354
6445365.850608415,401575337.420080
6478853.150775010,403644754.346903
6512514.436297664,405724835.490419
6546350.611128143,407815635.805972
6580362.583914736,409917210.532103
6614551.268026715,412029615.192014
6648917.581578774,414152905.595027
6683462.447455746,416287137.838065
6718186.793337354,418432368.307135
6753091.551723179,420588653.678813
6788177.659957626,422756050.921741
6823446.060255139,424934617.298140
6858897.699725498,427124410.365311
6894533.530399238,429325487.977169
6930354.509253268,431537908.285757
6966361.598236491,433761729.742795
7002555.764295686,435997011.101217
7038937.979401452,438243811.416730
7075509.220574366,440502190.049361
7112270.469911131,442772206.665039
7149222.714611010,445053921.237169
7186366.947002307,447347394.048209
7223704.164569071,449652685.691268
7261235.369977803,451969857.071710
7298961.571104430,454298969.408753
7336883.781061362,456640084.237101
7375003.018224685,458993263.408554
7413320.306261566,461358569.093652
7451836.674157651,463736063.783319
7490553.156244762,466125810.290505
7529470.792228641,468527871.751851
7568590.627216933,470942311.629361
7607913.711747156,473369193.712070
7647441.101814981,475808582.117737
7687173.858902549,478260541.294533
7727113.050007050,480725136.022746
7767259.747669275,483202431.416496
7807615.030002481,485692492.925451
7848179.980721335,488195386.336555
7888955.689170990,490711177.775770
7929943.250356412,493239933.709824
7971143.764971681,495781720.947958
8012558.339429622,498336606.643704
8054188.085891477,500904658.296651
8096034.122296843,503485943.754225
8138097.572393591,506080531.213496
8180379.565768111,508688489.222962
8222881.237875613,511309886.684371
8265603.730070685,513944792.854542
8308548.189637845,516593277.347186
8351715.769822414,519255410.134756
8395107.629861474,521931261.550285
8438724.935014972,524620902.289253
8482568.856597098,527324403.411451
8526640.572007613,530041836.342860
8570941.264763562,532773272.877530
8615472.124531001,535518785.179492
8660234.347157024,538278445.784652
8705229.134701774,541052327.602712
8750457.695470784,543840503.919093
8795921.244047401,546643048.396881
8841621.001325468,549460035.078756
8887558.194542004,552291538.388969
8933734.057310231,555137633.135290
8980149.829652686,557998394.510993
9026806.758034505,560873898.096845
9073706.095396964,563764219.863096
9120849.101191016,566669436.171489
9168237.041411193,569589623.777283
9215871.188629560,572524859.831268
9263752.822029963,575475221.881820
9311883.227442276,578440787.876935
9360263.697376998,581421636.166292
9408895.531059928,584417845.503332
9457780.034467131,587429495.047332
9506918.520359896,590456664.365487
9556312.308320064,593499433.435029
9605962.724785443,596557882.645334
9655871.103085415,599632092.800039
9706038.783476816,602722145.119183
9756467.113179810,605828121.241357
9807157.446414148,608950103.225849
9858111.144435495,612088173.554825
9909329.575572062,615242415.135496
9960814.115261236,618412911.302317
10012566.146086596,621599745.819190
10064587.057814999,624803002.881666
10116878.247433981,628022767.119179
10169441.119189156,631259123.597285
10222277.084622005,634512157.819893
10275387.562607754,637781955.731546
10328773.979393471,641068603.719673
10382437.768636439,644372188.616880
10436380.371442532,647692797.703245
10490603.236405002,651030518.708624
10545107.819643337,654385439.814957
10599895.584842449,657757649.658618
10654968.003291849,661147237.332740
10710326.553925250,664554292.389578
10765972.723360233,667978904.842869
10821908.005938260,671421165.170217
10878133.903764667,674881164.315474
10934651.926749103,678358993.691157
10991463.592646040,681854745.180841
11048570.427095514,685368511.141610
11105973.963664193,688900384.406487
11163675.743886413,692450458.286882
11221677.317305675,696018826.575061
11279980.241516201,699605583.546631
11338586.082204865,703210823.963017
11397496.413193095,706834643.073980
11456712.816479227,710477136.620121
11516236.882280946,714138400.835418
11576070.209078081,717818532.449768
11636214.403655397,721517628.691541
11696671.081145827,725235787.290142
11757441.865073832,728973106.478611
11818528.387398968,732729684.996198
11879932.288559815,736505622.090987
11941655.217517877,740301017.522508
12003698.831801970,744115971.564374
12066064.797552673,747950585.006940
12128754.789567184,751804959.159958
12191770.491344132,755679195.855243
12255113.595128898,759573397.449387
12318785.801959004,763487666.826448
12382788.821709892,767422107.400667
12447124.373140695,771376823.119205
12511794.183940489,775351918.464894
12576799.990774671,779347498.458983
12642143.539331557,783363668.663930
12707826.584369384,787400535.186178
12773850.889763257,791458204.678959
12840218.228552638,795536784.345127
12906930.382988892,799636381.939966
12973989.144583272,803757105.774055
13041396.314154847,807899064.716128
13109153.701878991,812062368.195939
13177263.127335925,816247126.207169
13245726.419559693,820453449.310315
13314545.417087123,824681448.635623
13383721.968007296,828931235.886022
13453257.930011161,833202923.340079
13523155.170441383,837496623.854943
13593415.566342615,841812450.869361
13664041.004511716,846150518.406654
13735033.381548552,850510941.077729
13806394.603906864,854893834.084110
13878126.587945575,859299313.220992
13950231.259980083,863727494.880280
14022710.556334110,868178496.053686
14095566.423391636,872652434.335802
14168800.817649294,877149427.927214
14242415.705768723,881669595.637630
14316413.064629504,886213056.889010
14390794.881382229,890779931.718721
14465563.153501811,895370340.782724
14540719.888841268,899984405.358736
14616267.105685452,904622247.349461
14692206.832805365,909283989.285788
14768541.109512594,913969754.330039
14845271.985714177,918679666.279226
14922401.521967489,923413849.568320
14999931.789535685,928172429.273530
15077864.870443266,932955531.115610
15156202.857532119,937763281.463198
15234947.854517523,942595807.336125
15314101.976044774,947453236.408801
15393667.347745940,952335697.013563
15473646.106296910,957243318.144079
15554040.399474902,962176229.458758
15634852.386215949,967134561.284166
15716084.236673001,972118444.618471
15797738.132274145,977128011.134918
15879816.265781306,982163393.185284
15962320.841348944,987224723.803398
16045254.074583376,992312136.708638
16128618.192602204,997425766.309471
16212415.434094260,1002565747.707009
16296648.049379520,1007732216.698576
16381318.300469674,1012925309.781278
16466428.461128838,1018145164.155639
16551980.816934571,1023391917.729210
16637977.665339395,1028665709.120208
16724421.315732295,1033966677.661181
16811314.089500856,1039294963.402705
16898658.320093550,1044650707.117058
16986456.353082519,1050034050.301961
17074710.546226382,1055445135.184304
17163423.269533660,1060884104.723904
17252596.905326378,1066351102.617295
17342233.848304160,1071846273.301505
17432336.505608343,1077369761.957884
17522907.296886746,1082921714.515944
17613948.654358622,1088502277.657196
17705463.022879936,1094111598.819051
17797452.860009160,1099749826.198689
17889920.636073057,1105417108.756992
17982868.834233165,1111113596.222474
18076299.950552400,1116839439.095245
18170216.494062249,1122594788.650958
18264620.986829910,1128379796.944848
18359515.964026175,1134194616.815721
18454903.973993436,1140039401.889997
18550787.578314278,1145914306.585768
18647169.351880029,1151819486.116892
18744051.882960059,1157755096.497069
18841437.773271263,1163721294.543989
18939329.638047867,1169718237.883452
19037730.106111839,1175746084.953543
19136641.819943227,1181804995.008828
19236067.435751300,1187895128.124540
19336009.623545777,1194016645.200821
19436471.067208704,1200169707.966980
19537454.464566283,1206354478.985744
19638962.527461480,1212571121.657578
19740997.981826771,1218819800.224983
19843563.567757502,1225100679.776839
19946662.039585236,1231413926.252778
20050296.165951885,1237759706.447563
20154468.729883995,1244138188.015472
20259182.528867479,1250549539.474770
20364440.374922872,1256993930.212121
20470245.094680618,1263471530.487095
20576599.529457137,1269982511.436636
20683506.535331044,1276527045.079615
20790968.983220018,1283105304.321343
20898989.758957632,1289717462.958175
21007571.763371043,1296363695.682052
21116717.912358832,1303044178.085173
21226431.136969261,1309759086.664598
21336714.383479178,1316508598.826917
21447570.613472860,1323292892.892938
21559002.803921726,1330112148.102410
21671013.947264187,1336966544.618736
21783607.051486190,1343856263.533760
21896785.140201733,1350781486.872525
22010551.252734222,1357742397.598095
22124908.444198020,1364739179.616399
22239859.785580657,1371772017.781065
22355408.363825046,1378841097.898322
22471557.281912535,1385946606.731912
22588309.658946216,1393088732.008003
22705668.630234621,1400267662.420176
22823637.347376123,1407483587.634388
22942218.978343271,1414736698.293990
23061416.707568061,1418462632.092412
23181233.736027360,1422198378.729288
23301673.281329058,1425943964.048278
23422738.577798169,1429699413.961120
23544432.876563903,1433464754.447790
23666759.445646871,1437240011.556682
23789721.570047017,1441025211.404795
23913322.551831581,1444820380.177916
24037565.710223932,1448625544.130788
24162454.381692678,1452440729.587308
24287991.920041211,1456265962.940696
24414181.696497966,1460101270.653682
24541027.099806644,1463946679.258696
24668531.536317442,1467802215.358041
24796698.430078402,1471667905.624077
24925531.222927578,1475543776.799422
25055033.374585148,1479429855.697111
25185208.362746540,1483326169.200808
25316059.683175713,1487232744.264971
25447590.849799234,1491149607.915046
25579805.394800350,1495076787.247663
25712706.868714035,1499014309.430811
25846298.840522278,1502962201.704024
25980584.897749897,1506920491.378584
26115568.646561071,1510889205.837702
26251253.711855877,1514868372.536702
26387643.737367831,1518858019.003214
26524742.385761648,1522858172.837376
26662553.338731796,1526868861.712005
26801080.297101069,1530890113.372808
26940326.980920162,1534921955.638556
27080297.129567470,1538964416.401290
27220994.501849730,1543017523.626511
27362422.876102623,1547081305.353367
27504586.050292473,1551155789.694851
