frequency_hz,power_watts
202242.176186968,120000000.000000
203292.938023812,120000000.000000
204349.159159298,120000000.000000
205410.867957552,120000000.000000
206478.092930068,120000000.000000
207550.862736475,120000000.000000
208629.206185301,120000000.000000
209713.152234754,120000000.000000
210802.729993494,120000000.000000
211897.968721419,120000000.000000
212998.897830446,120000000.000000
214105.546885306,120000000.000000
215217.945604333,120000000.000000
216336.123860267,120000000.000000
217460.111681052,120000000.000000
218589.939250644,120000000.000000
219725.636909823,120000000.000000
220867.235157003,120000000.000000
222014.764649060,120000000.000000
223168.256202145,120000000.000000
224327.740792518,120000000.000000
225493.249557377,120000000.000000
226664.813795698,120000000.000000
227842.464969071,120000000.000000
229026.234702544,120000000.000000
230216.154785480,120000000.000000
231412.257172402,120000000.000000
232614.573983857,120000000.000000
233823.137507274,120000000.000000
235037.980197835,120000000.000000
236259.134679343,120000000.000000
237486.633745104,120000000.000000
238720.510358799,120000000.000000
239960.797655377,120000000.000000
241207.528941940,120000000.000000
242460.737698641,120000000.000000
243720.457579578,120000000.000000
244986.722413705,120000000.000000
246259.566205733,120000000.000000
247539.023137049,120000000.000000
248825.127566630,120000000.000000
250117.914031967,120000000.000000
251417.417249995,120000000.000000
252723.672118019,120000000.000000
254036.713714661,120000000.000000
255356.577300790,120000000.000000
256683.298320478,120000000.000000
258016.912401950,120000000.000000
259357.455358537,120000000.000000
260704.963189643,120000000.000000
262059.472081707,120000000.000000
263421.018409177,120000000.000000
264789.638735488,120000000.000000
266165.369814043,120000000.000000
267548.248589198,120000000.000000
268938.312197257,120000000.000000
270335.597967465,120000000.000000
271740.143423019,120000000.000000
273151.986282065,120000000.000000
274571.164458718,120000000.000000
275997.716064078,120000000.000000
277431.679407254,120000000.000000
278873.092996392,120000000.000000
280321.995539710,120000000.000000
281778.425946534,120000000.000000
283242.423328351,120000000.000000
284714.026999850,120000000.000000
286193.276479984,120000000.000000
287680.211493027,120000000.000000
289174.871969646,120000000.000000
290677.298047969,120000000.000000
292187.530074663,120000000.000000
293705.608606019,120000000.000000
295231.574409042,120000000.000000
296765.468462544,120000000.000000
298307.331958244,120000000.000000
299857.206301876,120000000.000000
301415.133114300,120000000.000000
302981.154232620,120000000.000000
304555.311711307,120000000.000000
306137.647823328,120000000.000000
307728.205061284,120000000.000000
309327.026138545,120000000.000000
310934.153990405,120000000.000000
312549.631775229,120000000.000000
314173.502875615,120000000.000000
315805.810899556,120000000.000000
317446.599681615,120000000.000000
319095.913284101,120000000.000000
320753.795998248,120000000.000000
322420.292345410,120000000.000000
324095.447078257,120000000.000000
325779.305181969,120000000.000000
327471.911875453,120000000.000000
329173.312612552,120000000.000000
330883.553083269,120000000.000000
332602.679214991,120000000.000000
334330.737173723,120000000.000000
336067.773365330,120000000.000000
337813.834436780,120000000.000000
339568.967277400,120000000.000000
341333.219020132,120000000.000000
343106.637042800,120000000.000000
344889.268969382,120000000.000000
346681.162671293,120000000.000000
348482.366268662,120000000.000000
350292.928131633,120000000.000000
352112.896881657,120000000.000000
353942.321392802,120000000.000000
355781.250793066,120000000.000000
357629.734465693,120000000.000000
359487.822050499,120000000.000000
361355.563445210,120000000.000000
363233.008806797,120000000.000000
365120.208552826,120000000.000000
367017.213362808,120000000.000000
368924.074179564,120000000.000000
370840.842210593,120000000.000000
372767.568929444,120000000.000000
374704.306077101,120000000.000000
376651.105663371,120000000.000000
378608.019968279,120000000.000000
380575.101543480,120000000.000000
382552.403213658,120000000.000000
384539.978077955,120000000.000000
386537.879511391,120000000.000000
388546.161166300,120000000.000000
390564.876973771,120000000.000000
392594.081145093,120000000.000000
394633.828173213,120000000.000000
396684.172834204,120000000.000000
398745.170188727,120000000.000000
400816.875583516,120000000.000000
402899.344652860,120000000.000000
404992.633320103,120000000.000000
407096.797799140,120000000.000000
409211.894595930,120000000.000000
411337.980510010,120000000.000000
413475.112636025,120000000.000000
415623.348365259,120000000.000000
417782.745387173,120000000.000000
419953.361690960,120000000.000000
422135.255567099,120000000.000000
424328.485608919,120000000.000000
426533.110714177,120000000.000000
428749.190086634,120000000.000000
430976.783237652,120000000.000000
433215.949987782,120000000.000000
435466.750468383,120000000.000000
437729.245123225,120000000.000000
440003.494710121,120000000.000000
442289.560302552,120000000.000000
444587.503291312,120000000.000000
446897.385386155,120000000.000000
449219.268617451,120000000.000000
451553.215337852,120000000.000000
453899.288223967,120000000.000000
456257.550278048,120000000.000000
458628.064829676,120000000.000000
461010.895537467,120000000.000000
463406.106390777,120000000.000000
465813.761711425,120000000.000000
468233.926155416,120000000.000000
470666.664714682,120000000.000000
473112.042718821,120000000.000000
475570.125836858,120000000.000000
478040.980079005,120000000.000000
480524.671798433,120000000.000000
483021.267693056,120000000.000000
485530.834807318,120000000.000000
488053.440534004,120000000.000000
490589.152616036,120000000.000000
493138.039148300,120000000.000000
495700.168579472,120000000.000000
498275.609713863,120000000.000000
500864.431713254,120000000.000000
503466.704098765,120000000.000000
506082.496752714,120000000.000000
508711.879920501,120000000.000000
511354.924212487,120000000.000000
514011.700605894,120000000.000000
516682.280446712,120000000.000000
519366.735451611,120000000.000000
522065.137709874,120000000.000000
524777.559685324,120000000.000000
527504.074218276,120000000.000000
530244.754527490,120000000.000000
532999.674212142,120000000.000000
535768.907253794,120000000.000000
538552.528018384,120000000.000000
541350.611258224,120000000.000000
544163.232114007,120000000.000000
546990.466116823,120000000.000000
549832.389190188,120000000.000000
552689.077652083,120000000.000000
555560.608217005,120000000.000000
558447.057998028,120000000.000000
561348.504508867,120000000.000000
564265.025665968,120000000.000000
567196.699790595,120000000.000000
570143.605610937,120000000.000000
573105.822264217,120000000.000000
576083.429298824,120000000.000000
579076.506676441,120000000.000000
582085.134774203,120000000.000000
585109.394386845,120000000.000000
588149.366728877,120000000.000000
591205.133436765,120000000.000000
594276.776571119,120000000.000000
597364.378618905,120000000.000000
600468.022495654,120000000.000000
603587.791547686,120000000.000000
606723.769554355,120000000.000000
609876.040730297,120000000.000000
613044.689727688,120000000.000000
616229.801638521,120000000.000000
619431.461996887,120000000.000000
622649.756781281,120000000.000000
625884.772416899,120000000.000000
629136.595777965,120000000.000000
632405.314190065,120000000.000000
635691.015432489,120000000.000000
638993.787740594,120000000.000000
642313.719808165,120000000.000000
645650.900789801,120000000.000000
649005.420303310,120000000.000000
652377.368432119,120000000.000000
655766.835727682,120000000.000000
659173.913211924,120000000.000000
662598.692379677,120000000.000000
666041.265201144,120000000.000000
669501.724124360,120000000.000000
672980.162077682,120000000.000000
676476.672472283,120000000.000000
679991.349204657,120000000.000000
683524.286659147,120000000.000000
687075.579710472,120000000.000000
690645.323726280,120000000.000000
694233.614569705,120000000.000000
697840.548601952,120000000.000000
701466.222684866,120000000.000000
705110.734183552,120000000.000000
708774.180968974,120000000.000000
712456.661420600,120000000.000000
716158.274429027,120000000.000000
719879.119398646,120000000.000000
723619.296250313,120000000.000000
727378.905424023,120000000.000000
731158.047881620,120000000.000000
734956.825109498,120000000.000000
738775.339121330,120000000.000000
742613.692460805,120000000.000000
746471.988204392,120000000.000000
750350.329964091,120000000.000000
754248.821890231,120000000.000000
758167.568674254,120000000.000000
762106.675551543,120000000.000000
766066.248304229,120000000.000000
770046.393264043,120000000.000000
774047.217315172,120000000.000000
778068.827897121,120000000.000000
782111.333007611,120000000.000000
786174.841205466,120000000.000000
790259.461613536,120000000.000000
794365.303921624,120000000.000000
798492.478389438,120000000.000000
802641.095849543,120000000.000000
806811.267710341,120000000.000000
811003.105959065,120000000.000000
815216.723164786,120000000.000000
819452.232481432,120000000.000000
823709.747650832,120000000.000000
827989.383005763,120000000.000000
832291.253473029,120000000.000000
836615.474576546,120000000.000000
840962.162440434,120000000.000000
845331.433792150,120000000.000000
849723.405965611,120000000.000000
854138.196904354,120000000.000000
858575.925164697,120000000.000000
863036.709918922,120000000.000000
867520.670958482,120000000.000000
872027.928697214,120000000.000000
876558.604174569,120000000.000000
881112.819058870,120000000.000000
885690.695650573,120000000.000000
890292.356885551,120000000.000000
894917.926338407,120000000.000000
899567.528225774,120000000.000000
904241.287409665,120000000.000000
908939.329400818,120000000.000000
913661.780362077,120000000.000000
918408.767111765,120000000.000000
923180.417127101,120000000.000000
927976.858547619,120000000.000000
932798.220178612,120000000.000000
937644.631494587,120000000.000000
942516.222642744,120000000.000000
947413.124446470,120000000.000000
952335.468408854,120000000.000000
957283.386716221,120000000.000000
962257.012241673,120000000.000000
967256.478548664,120000000.000000
972281.919894584,120000000.000000
977333.471234372,120000000.000000
982411.268224126,120000000.000000
987515.447224759,120000000.000000
992646.145305649,120000000.000000
997803.500248336,120000000.000000
1002987.650550206,120000000.000000
1008198.735428219,120000000.000000
1013436.894822643,120000000.000000
1018702.269400815,120000000.000000
1023995.000560924,120000000.000000
1029315.230435795,120000000.000000
1034663.101896714,120000000.000000
1040038.758557264,120000000.000000
1045442.344777185,120000000.000000
1050874.005666243,120000000.000000
1056333.887088133,120000000.000000
1061822.135664389,120000000.000000
1067338.898778336,120000000.000000
1072884.324579030,120000000.000000
1078458.561985246,120000000.000000
1084061.760689479,120000000.000000
1089694.071161955,120000000.000000
1095355.644654686,120000000.000000
1101046.633205516,120000000.000000
1106767.189642215,120000000.000000
1112517.467586573,120000000.000000
1118297.621458542,120000000.000000
1124107.806480364,120000000.000000
1129948.178680752,120000000.000000
1135818.894899071,120000000.000000
1141720.112789563,120000000.000000
1147651.990825565,120000000.000000
1153614.688303775,120000000.000000
1159608.365348527,120000000.000000
1165633.182916089,120000000.000000
1171689.302798992,120000000.000000
1177776.887630366,120000000.000000
1183896.100888312,120000000.000000
1190047.106900290,120000000.000000
1196230.070847542,120000000.000000
1202445.158769510,120000000.000000
1208692.537568307,120000000.000000
1214972.375013196,120000000.000000
1221284.839745100,120000000.000000
1227630.101281122,120000000.000000
1234008.330019103,120000000.000000
1240419.697242195,120000000.000000
1246864.375123462,120000000.000000
1253342.536730511,120000000.000000
1259854.356030123,120000000.000000
1266400.007892940,120000000.000000
1272979.668098151,120000000.000000
1279593.513338224,120000000.000000
1286241.721223637,120000000.000000
1292924.470287656,120000000.000000
1299641.939991126,120000000.000000
1306394.310727299,120000000.000000
1313181.763826665,120000000.000000
1320004.481561828,120000000.000000
1326862.647152404,120000000.000000
1333756.444769931,120000000.000000
1340686.059542834,120000000.000000
1347651.677561374,120000000.000000
1354653.485882659,120000000.000000
1361691.672535660,120000000.000000
1368766.426526273,120000000.000000
1375877.937842379,120000000.000000
1383026.397458953,120000000.000000
1390211.997343193,120000000.000000
1397434.930459680,120000000.000000
1404695.390775547,120000000.000000
1411993.573265699,120000000.000000
1419329.673918044,120000000.000000
1426703.889738756,120000000.000000
1434116.418757573,120000000.000000
1441567.460033104,120000000.000000
1449057.213658178,120000000.000000
1456585.880765219,120000000.000000
1464153.663531655,120000000.000000
1471760.765185330,120000000.000000
1479407.390009975,120000000.000000
1487093.743350688,120000000.000000
1494820.031619449,120000000.000000
1502586.462300674,120000000.000000
1510393.243956764,120000000.000000
1518240.586233728,120000000.000000
1526128.699866796,120000000.000000
1534057.796686098,120000000.000000
1542028.089622330,120000000.000000
1550039.792712485,120000000.000000
1558093.121105599,120000000.000000
1566188.291068534,120000000.000000
1574325.519991771,120000000.000000
1582505.026395262,120000000.000000
1590727.029934292,120000000.000000
1598991.751405375,120000000.000000
1607299.412752196,120000000.000000
1615650.237071555,120000000.000000
1624044.448619366,120000000.000000
1632482.272816677,120000000.000000
1640963.936255735,120000000.000000
1649489.666706050,120000000.000000
1658059.693120527,120000000.000000
1666674.245641607,120000000.000000
1675333.555607459,120000000.000000
1684037.855558174,120000000.000000
1692787.379242026,120000000.000000
1701582.361621738,120000000.000000
1710423.038880797,120000000.000000
1719309.648429804,120000000.000000
1728242.428912832,120000000.000000
1737221.620213849,120000000.000000
1746247.463463148,120000000.000000
1755320.201043843,120000000.000000
1764440.076598354,120000000.000000
1773607.335034963,120000000.000000
1782822.222534384,120000000.000000
1792084.986556390,120000000.000000
1801395.875846437,120000000.000000
1810755.140442355,120000000.000000
1820163.031681061,120000000.000000
1829619.802205308,120000000.000000
1839125.705970478,120000000.000000
1848680.998251384,120000000.000000
1858285.935649139,120000000.000000
1867940.776098041,120000000.000000
1877645.778872509,120000000.000000
1887401.204594031,120000000.000000
1897207.315238171,120000000.000000
1907064.374141603,120000000.000000
1916972.646009192,121370888.443027
1926932.396921082,122757438.012081
1936943.894339858,124159827.620968
1947007.407117723,125578238.227416
1957123.205503715,127012852.856430
1967291.561150978,128463856.623903
1977512.747124037,129931436.760506
1987787.037906143,131415782.635847
1998114.709406640,132917085.782904
2008496.038968386,134435539.922743
2018931.305375180,135971340.989511
2029420.788859264,137524687.155722
2039964.771108839,139095778.857828
2050563.535275648,140684818.822079
2061217.365982553,142292012.090683
2071926.549331197,143917566.048268
2082691.372909682,145561690.448636
2093512.125800287,147224597.441832
2104389.098587249,148906501.601518
2115322.583364540,150607619.952661
2126312.873743731,152328171.999535
2137360.264861863,154068379.754048
2148465.053389395,155828467.764388
2159627.537538142,157608663.143995
2170848.017069301,159409195.600870
2182126.793301494,161230297.467215
2193464.169118874,163072203.729413
2204860.448979237,164935152.058343
2216315.938922209,166819382.840056
2227830.946577467,168725139.206792
2239405.781172993,170652667.068349
2251040.753543392,172602215.143813
2262736.176138222,174574034.993659
2274492.363030390,176568381.052204
2286309.629924589,178585510.660442
2298188.294165788,180625684.099246
2310128.674747725,182689164.622958
2322131.092321497,184776218.493357
2334195.869204160,186887115.014014
2346323.329387399,189022126.565042
2358513.798546208,191181528.638246
2370767.604047647,193365599.872666
2383085.074959634,195574622.090536
2395466.542059774,197808880.333647
2407912.337844263,200068662.900126
2420422.796536787,202354261.381639
2432998.254097516,204665970.701019
2445639.048232117,207004089.150310
2458345.518400846,209368918.429271
2471118.005827625,211760763.684303
2483956.853509238,214179933.547816
2496862.406224519,216626740.178056
2509835.010543642,219101499.299396
2522875.014837389,221604530.243058
2535982.769286531,224136155.988330
2549158.625891226,226696703.204238
2562402.938480463,229286502.291696
2575716.062721589,231905887.426144
2589098.356129827,234555196.600665
2602550.178077897,237234771.669597
2616071.889805658,239944958.392647
2629663.854429830,242686106.479506
2643326.436953710,245458569.634973
2657060.004277001,248262705.604594
2670864.925205646,251098876.220827
2684741.570461764,253967447.449728
2698690.312693566,256868789.438178
2712711.526485382,259803276.561638
2726805.588367722,262771287.472462
2740972.876827378,265773205.148755
2755213.772317608,268809416.943796
2769528.657268324,271880314.636005
2783917.916096383,274986294.479513
2798381.935215894,278127757.255286
2812921.103048625,281305108.322840
2827535.810034397,284518757.672541
2842226.448641588,287769119.978522
2856993.413377666,291056614.652177
2871837.100799805,294381665.896288
2886757.909525500,297744702.759757
2901756.240243289,301146159.192973
2916832.495723519,304586474.103803
2931987.080829144,308066091.414231
2947220.402526629,311585460.117632
2962532.869896841,315145034.336720
2977924.894146058,318745273.382132
2993396.888616999,322386641.811711
3008949.268799950,326069609.490426
3024582.452343883,329794651.651031
3040296.859067699,333562248.955370
3056092.910971488,337372887.556396
3071971.032247885,341227059.160909
3087931.649293425,345125261.093008
3103975.190720024,349067996.358250
3120102.087366472,353055773.708568
3136312.772310005,357089107.707911
3152607.680877958,361168518.798640
3168987.250659417,365294533.368693
3185451.921516995,369467683.819495
3202002.135598634,373688508.634661
3218638.337349501,377957552.449490
3235360.973523887,382275366.121220
3252170.493197228,386642506.800134
3269067.347778154,391059538.001429
3286051.991020636,395527029.677941
3303124.879036133,400045558.293692
3320286.470305865,404615706.898272
3337537.225693121,409238065.202055
3354877.608455625,413913229.652322
3372308.084258010,418641803.510209
3389829.121184272,423424396.928545
3407441.189750380,428261627.030585
3425144.762916886,433154117.989655
3442940.316101662,438102501.109667
3460828.327192620,443107414.906605
3478809.276560578,448169505.190899
3496883.647072141,453289425.150758
3515051.924102701,458467835.436472
3533314.595549425,463705404.245636
3551672.151844387,469002807.409380
3570125.085967735,474360728.479588
3588673.893460914,479779858.817074
3607319.072440010,485260897.680821
3626061.123609081,490804552.318186
3644900.550273628,496411538.056168
3663837.858354105,502082578.393720
3682873.556399524,507818405.095101
3702008.155601077,513619758.284277
3721242.169805886,519487386.540460
3740576.115530794,525422046.994684
3760010.511976257,531424505.427490
3779545.881040251,537495536.367754
3799182.747332312,543635923.192632
3818921.638187617,549846458.228623
3838763.083681137,556127942.853833
3858707.616641906,562481187.601357
3878755.772667280,568907012.263878
3898908.090137352,575406245.999460
3919165.110229395,581979727.438514
3939527.376932427,588628304.792024
3959995.437061768,595352835.961009
3980569.840273762,602154188.647192
4001251.139080517,609033240.465001
4022039.888864778,615990879.054775
4042936.647894791,623028002.197325
4063941.977339325,630145517.929778
4085056.441282740,637344344.662740
4106280.606740120,644625411.298798
4127615.043672540,651989657.352388
4149060.325002314,659438033.071036
4170617.026628421,666971499.557946
4192285.727441948,674591028.896052
4214067.009341677,682297604.273415
4235961.457249649,690092220.110108
4257969.659126918,697975882.186542
4280092.205989315,705949607.773220
4302329.691923358,714014425.762015
4324682.714102153,722171376.798948
4347151.872801461,730421513.418434
4369737.771415818,738765900.179133
4392441.016474722,747205613.801286
4415262.217658960,755741743.305659
4438201.987816928,764375390.154080
4461260.942981122,773107668.391558
4484439.702384664,781939704.790002
4507738.888477967,790872638.993670
4531159.126945400,799907623.666195
4554701.046722119,809045824.639308
4578365.280010945,818288421.063282
4602152.462299375,827636605.559106
4626063.232376593,837091584.372328
4650098.232350663,846654577.528758
4674258.107665760,856326818.991844
4698543.507119494,866109556.821925
4722955.082880374,876004053.337281
4747493.490505261,886011585.276991
4772159.388957015,896133443.965690
4796953.440622165,906370935.480214
4821876.311328741,916725380.818089
4846928.670364096,927198116.068035
4872111.190492917,937790492.582322
4897424.547975269,948503877.151166
4922869.422584803,959339652.179103
4948446.497626942,970299215.863361
4974156.459957276,981383982.374235
4999999.999999999,992595382.037637
5025977.811766434,1003934861.519619
5052090.592873713,1015403884.013031
5078339.044563453,1027003929.426346
5104723.871720624,1038736494.574632
5131245.782892460,1050603093.372651
5157905.490307529,1062605257.030263
5184703.709894793,1074744534.249954
5211641.161302879,1087022491.426698
5238718.567919385,1099440712.850096
5265936.656890343,1112000800.908762
5293296.159139686,1124704376.297113
5320797.809388922,1137553078.224514
5348442.346176845,1150548564.626741
5376230.511879366,1163692512.379979
5404163.052729490,1176986617.517139
5432240.718837286,1190432595.446733
5460464.264210081,1204032181.174233
5488834.446772679,1217787129.525948
5517352.028387766,1231699215.375395
5546017.774876300,1245770233.872429
5574832.456038118,1260002000.674781
5603796.845672592,1274396352.182418
5632911.721599448,1288955145.774435
5662177.865679590,1303680260.048793
5691596.063836141,1318573595.064649
5721167.106075535,1333637072.587618
5750891.786508724,1348872636.337636
5780770.903372548,1364282252.239887
5810805.259051098,1379867908.678412
5840995.660097317,1395631616.752676
5871342.917254630,1411575410.537082
5901847.845478768,1427701347.343473
5932511.263959577,1444011507.986529
5963333.996143068,1460507997.052339
5994316.869753516,1477192943.169907
6025460.716815680,1494068499.285841
6056766.373677189,1511136842.942193
6088234.681030933,1528400176.557379
6119866.483937685,1545860727.710398
6151662.631848774,1563520749.428299
6183623.978628942,1581382520.476829
6215751.382579201,1599448345.654556
6248045.706459933,1617720556.090198
6280507.817514032,1636201509.543453
6313138.587490245,1654893590.709251
6345938.892666505,1673799211.525457
6378909.613873514,1692920811.484018
6412051.636518388,1712260857.945873
6445365.850608415,1731821846.459258
6478853.150775010,1751606301.081702
6512514.436297664,1771616774.705748
6546350.611128143,1791855849.388394
6580362.583914736,1812326136.684196
6614551.268026715,1833030277.982336
6648917.581578774,1853970944.847379
6683462.447455746,1875150839.364033
6718186.793337354,1896572694.485843
6753091.551723179,1918239274.387777
6788177.659957626,1940153374.822925
6823446.060255139,1962317823.483304
6858897.699725498,1984735480.364623
6894533.530399238,2007409238.135442
6930354.509253268,2030342022.510328
6966361.598236491,2053536792.627417
7002555.764295686,2076996541.430273
7038937.979401452,2100724296.054075
7075509.220574366,2124723118.216124
7112270.469911131,2148996104.611073
7149222.714611010,2173546387.310424
7186366.947002307,2198377134.166656
7223704.164569071,2223491549.222014
7261235.369977803,2248892873.121993
7298961.571104430,2274584383.533392
7336883.781061362,2300569395.567362
7375003.018224685,2326851262.207078
7413320.306261566,2353433374.740423
7451836.674157651,2380319163.197646
7490553.156244762,2407512096.793848
7529470.792228641,2435015684.376693
7568590.627216933,2462833474.879213
7607913.711747156,2490969057.777638
7647441.101814981,2519426063.554689
7687173.858902549,2548208164.167932
7727113.050007050,2577319073.523631
7767259.747669275,2606762547.956011
7807615.030002481,2636542386.711923
7848179.980721335,2666662432.441049
7888955.689170990,2697126571.691772
7929943.250356412,2727938735.412724
7971143.764971681,2759102899.459907
8012558.339429622,2790623085.109848
8054188.085891477,2822503359.578370
8096034.122296843,2854747836.545450
8138097.572393591,2887360676.686098
8180379.565768111,2920346088.207102
8222881.237875613,2953708327.390112
8265603.730070685,2987451699.140885
8308548.189637845,3021580557.544656
8351715.769822414,3056099306.428107
8395107.629861474,3091012399.927492
8438724.935014972,3126324343.063430
8482568.856597098,3162039692.322251
8526640.572007613,3198163056.243925
8570941.264763562,3234699096.016586
8615472.124531001,3271652526.078235
8660234.347157024,3309028114.724917
8705229.134701774,3346830684.725994
8750457.695470784,3385065113.946473
8795921.244047401,3423736335.976511
8841621.001325468,3462849340.767847
8887558.194542004,3502409175.277879
8933734.057310231,3542420944.120724
8980149.829652686,3582889810.225978
9026806.758034505,3623820995.504972
9073706.095396964,3665219781.524453
9120849.101191016,3707091510.188157
9168237.041411193,3749441584.426172
9215871.188629560,3792275468.891949
9263752.822029963,3835598690.667617
9311883.227442276,3879416839.977012
9360263.697376998,3923735570.907070
9408895.531059928,3968560602.137479
9457780.034467131,4013897717.678539
9506918.520359896,4059752767.617342
9556312.308320064,4106131668.872940
9605962.724785443,4153040405.959664
9655871.103085415,4200485031.759295
9706038.783476816,4248471668.302171
9756467.113179810,4297006507.557210
9807157.446414148,4346095812.230713
9858111.144435495,4395745916.574685
9909329.575572062,4445963227.203993
9960814.115261236,4496754223.923121
10012566.146086596,4548125460.562377
10064587.057814999,4600083565.823408
10116878.247433981,4652635244.134604
10169441.119189156,4705787276.516324
10222277.084622005,4759546521.455637
10275387.562607754,4813919915.791595
10328773.979393471,4868914475.610079
10382437.768636439,4924537297.149236
10436380.371442532,4980795557.715195
10490603.236405002,5037696516.608177
10545107.819643337,5095247516.058956
10599895.584842449,5153455982.176699
10654968.003291849,5212329425.906803
10710326.553925250,5271875444.000362
10765972.723360233,5332101719.994162
10821908.005938260,5393016025.202381
10878133.903764667,5454626219.719109
10934651.926749103,5516940253.432870
10991463.592646040,5579966167.052032
11048570.427095514,5643712093.142789
11105973.963664193,5708186257.178319
11163675.743886413,5773396978.600098
11221677.317305675,5839352671.891495
11279980.241516201,5906061847.663636
11338586.082204865,5973533113.753325
11397496.413193095,6041775176.334038
11456712.816479227,6110796841.039087
11516236.882280946,6180607014.097955
11576070.209078081,6251214703.485628
11636214.403655397,6322629020.084724
11696671.081145827,6394859178.861212
11757441.865073832,6467914500.053617
11818528.387398968,6541804410.375345
11879932.288559815,6616538444.231424
11941655.217517877,6692126244.948449
12003698.831801970,6768577566.019074
12066064.797552673,6845902272.360611
12128754.789567184,6924110341.587940
12191770.491344132,7003211865.300640
12255113.595128898,7083217050.385703
12318785.801959004,7164136220.334270
12382788.821709892,7245979816.573687
12447124.373140695,7328758399.814896
12511794.183940489,7412482651.415279
12576799.990774671,7497163374.756617
12642143.539331557,7582811496.639465
12707826.584369384,7669438068.692787
12773850.889763257,7757054268.800111
12840218.228552638,7845671402.542066
12906930.382988892,7935300904.654860
12973989.144583272,8025954340.505943
13041396.314154847,8117643407.586484
13109153.701878991,8210379937.020413
13177263.127335925,8304175895.091455
13245726.419559693,8399043384.786850
13314545.417087123,8494994647.359212
13383721.968007296,8592042063.906195
13453257.930011161,8690198156.968033
13523155.170441383,8789475592.143019
13593415.566342615,8889887179.722464
13664041.004511716,8991445876.343285
13735033.381548552,9094164786.659834
13806394.603906864,9198057165.034924
13878126.587945575,9303136417.250359
13950231.259980083,9409416102.236258
14022710.556334110,9516909933.821190
14095566.423391636,9625631782.501255
14168800.817649294,9735595677.230095
14242415.705768723,9846815807.229277
14316413.064629504,9959306523.818857
14390794.881382229,10073082342.269382
14465563.153501811,10188157943.675051
14540719.888841268,10304548176.847666
14616267.105685452,10422268060.233160
14692206.832805365,10541332783.849056
14768541.109512594,10661757711.244686
14845271.985714177,10783558381.483814
14922401.521967489,10906750511.149538
14999931.789535685,11031349996.372192
15077864.870443266,11157372914.880589
15156202.857532119,11284835528.076899
15234947.854517523,11413754283.134365
15314101.976044774,11544145815.120232
15393667.347745940,11676026949.141657
15473646.106296910,11809414702.517036
15554040.399474902,11944326286.972019
15634852.386215949,12080779110.860001
15716084.236673001,12218790781.408630
15797738.132274145,12358379106.991983
15879816.265781306,12499562099.427959
15962320.841348944,12642357976.303030
16045254.074583376,12786785163.322443
16128618.192602204,12932862296.687960
16212415.434094260,13080608225.502831
16296648.049379520,13230042014.203838
16381318.300469674,13381182945.020744
16466428.461128838,13534050520.465351
16551980.816934571,13688664465.847479
16637977.665339395,13845044731.820061
16724421.315732295,14003211496.953716
16811314.089500856,14163185170.340731
16898658.320093550,14324986394.227949
16986456.353082519,14488636046.681044
17074710.546226382,14654155244.277914
17163423.269533660,14821565344.833736
17252596.905326378,14990887950.157131
17342233.848304160,15162144908.837046
17432336.505608343,15335358319.062199
17522907.296886746,15510550531.472925
17613948.654358622,15687744152.044388
17705463.022879936,15866962045.004463
17797452.860009160,16048227335.783215
17889920.636073057,16231563413.997293
17982868.834233165,16416993936.468136
18076299.950552400,16604542830.274534
18170216.494062249,16794234295.839233
18264620.986829910,16986092810.052961
18359515.964026175,17180143129.432060
18454903.973993436,17376410293.312847
18550787.578314278,17574919627.082775
18647169.351880029,17775696745.448631
18744051.882960059,17978767555.740974
18841437.773271263,18184158261.257980
18939329.638047867,18391895364.645817
19037730.106111839,18602005671.318703
19136641.819943227,18814516292.918217
19236067.435751300,19029454650.810814
19336009.623545777,19246848479.626614
19436471.067208704,19466725830.838436
19537454.464566283,19689115076.380638
19638962.527461480,19914044912.311020
19740997.981826771,20141544362.512810
19843563.567757502,20371642782.440121
19946662.039585236,20604369862.906071
20050296.165951885,20839755633.913868
20154468.729883995,21077830468.530785
20259182.528867479,21318625086.809120
20364440.374922872,21562170559.748474
20470245.094680618,21808498313.306355
20576599.529457137,22057640132.451988
20683506.535331044,22309628165.268959
20790968.983220018,22564494927.102180
20898989.758957632,22822273304.754948
21007571.763371043,23082996560.730644
21116717.912358832,23346698337.526718
21226431.136969261,23613412661.974731
21336714.383479178,23883173949.630875
21447570.613472860,24156017009.217072
21559002.803921726,24431977047.112968
21671013.947264187,24711089671.897797
21783607.051486190,24993390898.946274
21896785.140201733,25278917155.074879
22010551.252734222,25567705283.242527
22124908.444198020,25859792547.305267
22239859.785580657,26155216636.823483
22355408.363825046,26454015671.925804
22471557.281912535,26756228208.228367
22588309.658946216,27061893241.808731
22705668.630234621,27371050214.239029
22823637.347376123,27683739017.674213
22942218.978343271,28000000000.000000
23061416.707568061,27899685408.885921
23181233.736027360,27799730211.242813
23301673.281329058,27700133119.484867
23422738.577798169,27600892850.638916
23544432.876563903,27502008126.328312
23666759.445646871,27403477672.756516
23789721.570047017,27305300220.690575
23913322.551831581,27207474505.444599
24037565.710223932,27109999266.863869
24162454.381692678,27012873249.308159
24287991.920041211,26916095201.635933
24414181.696497966,26819663877.188084
24541027.099806644,26723578033.771702
24668531.536317442,26627836433.644398
24796698.430078402,26532437843.498199
24925531.222927578,26437381034.443493
25055033.374585148,26342664781.993591
25185208.362746540,26248287866.048504
